,id,Idade,Faixa idade,Genero,Estado onde mora,uf onde mora,Regiao onde mora,Regiao de origem,Mudou de Estado?,Nivel de Ensino,Área de Formação,Qual sua situação atual de trabalho?,Setor,Numero de Funcionarios,Gestor?,Cargo como Gestor,Cargo Atual,Nivel,Faixa salarial,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Você participou de entrevistas de emprego nos últimos 6 meses?,Você pretende mudar de emprego nos próximos 6 meses?,Ainda não conhecia o Data Hackers
939,ryqk3zdz0zxhgb3v911uivmryqk3zd1r,28,25-29,Masculino,Paraná (PR),PR,Sul,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Área da Saúde,de 11 a 50,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
940,rycmgq4er3n4dlakrycmawa1j2pn1ekq,33,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Outras Engenharias,Prefiro não informar,Indústria,de 1001 a 3000,0.0,,Outro,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
941,ry65zz6n547ary651ossg4rf0j1umlxc,36,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Marketing,de 11 a 50,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
942,rwu97xgrc727oo95yatrwuw82xvdq8wf,41,40-44,Masculino,Espírito Santo (ES),ES,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,0.0,,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
943,rwkr71escnvn4hurwkr7sqvcabkzv0nd,35,35-39,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,de 4 a 5 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
944,rwbplyfdumt3ws3uarwbpl3cz83i8ncf,28,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Engenheiro de Machine Learning/ML Engineer,Pleno,Acima de R$ 40.001/mês,de 1 a 2 anos,de 4 a 5 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
945,rw6o0clectcq9vfd1k878rw6o0b8705s,31,30-34,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,Sudeste,1,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 2.001/mês a R$ 3000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
946,rw2ybaie1nxewumobrw2ybaihkekqgvm,42,40-44,Masculino,Espírito Santo (ES),ES,Sudeste,,0,Mestrado,Economia/ Administração / Contabilidade / Finanças,Servidor Público,Setor Público,Acima de 3000,0.0,,Outro,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
947,rvezv4hc0ooyw7bryrvezvvgj79pyg1o,32,30-34,Feminino,Minas Gerais (MG),MG,Sudeste,Norte,1,Pós-graduação,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
948,rv2zxdtdjbk8rupxj3rv2zxd74wzugu7,38,35-39,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 51 a 100,0.0,,Engenheiro de Dados/Data Engineer,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,de 4 a 5 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
949,ru6hrgs292hlsmn8klgj8i6fru6hrgs2,33,30-34,Feminino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Analista Administrativo,Pleno,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Estou em busca de oportunidades, mas apenas fora do Brasil",0
950,rttcjnsike5ukrta72erttcjn0k74t81,29,25-29,Feminino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
951,rtccr59ihi9rvpgeb1krtccr59h55u7r,24,22-24,Feminino,Paraná (PR),PR,Sul,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outro,de 101 a 500,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
952,rsd3f6q9l7fbvkyjnrs8tukibld20w3d,19,17-21,Masculino,Distrito Federal (DF),DF,Centro-oeste,,0,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Estagiário,Seguros ou Previdência,de 1001 a 3000,0.0,,Analista de Dados/Data Analyst,Júnior,Menos de R$ 1.000/mês,Não tenho experiência na área de dados,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,0
953,rrv22zs5ihc1a36o9cxobrrv22z8mgxk,41,40-44,Masculino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 501 a 1000,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,de 6 a 10 anos,"Sim, fiz entrevistas mas não fui aprovado",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
954,rrqqmxytkxaqawh6t42rrqqhurjckdf0,29,25-29,Feminino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Cientista de Dados/Data Scientist,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 6 a 10 anos,Mais de 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
955,rrf89s4bkmho476rrf898p4us2e0wm37,30,30-34,Feminino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 1 a 2 anos,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",0
956,yruk03i9w1z7xuqrtff4ayruk03i9juu,36,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Internet/Ecommerce,de 51 a 100,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
957,rqn008cbth5i9h3frq32mjrqhj7sptmt,37,35-39,Masculino,São Paulo (SP),SP,Sudeste,Nordeste,1,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 4 a 5 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
958,rqf80ytsrctxnc3l7rqf80iunb4bdwwt,25,25-29,Feminino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
959,rq7u797g0kv9r208r22rq7u79aezfcuq,36,35-39,Masculino,Minas Gerais (MG),MG,Sudeste,Nordeste,1,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
960,rj4daj9cxkeazeycr7rj4dd07fo071gs,51,50-54,Masculino,Santa Catarina (SC),SC,Sul,Sul,1,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Servidor Público,Setor Público,de 101 a 500,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Mais de 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
961,rpdnp4vhxaaoq5x5g2carpdnpcpp00gc,28,25-29,Masculino,Paraná (PR),PR,Sul,Norte,1,Mestrado,Outras Engenharias,Empregado (CLT),Área da Saúde,de 101 a 500,0.0,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
962,yb23e3ecy6zha1z65wyv4wyb23e3eb87,24,22-24,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
963,rnivu76wdl92ri9n2ppf3aernivu761z,25,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 1 a 2 anos,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
964,xhfy47v1k13kfqvzayxhfy47mjebbupl,30,30-34,Masculino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 6 a 10 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",1
965,rmh01rudbdvpeo4qli7rrmh01r2mj2ln,26,25-29,Masculino,São Paulo (SP),SP,Sudeste,Centro-oeste,1,Doutorado ou Phd,Química / Física,Empregado (CLT),Tecnologia/Fábrica de Software,de 51 a 100,0.0,,Cientista de Dados/Data Scientist,Júnior,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,de 2 a 3 anos,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",1
966,rlvjpjnc5vjye87adrlvj6fqqpap34m2,49,45-49,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Educação,de 1001 a 3000,0.0,,Professor,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
967,rlro7h7gmo3c8mft6rlro7hdw5teyica,20,17-21,Masculino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Telecomunicação,de 101 a 500,0.0,,Desenvolvedor ou Engenheiro de Software,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,de 1 a 2 anos,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",0
968,wt17x7liqsy3tuwb31wt17xhvgvq3269,45,45-49,Masculino,São Paulo (SP),SP,Sudeste,Sudeste,1,Graduação/Bacharelado,Outras,Empregado (CLT),Consultoria,Acima de 3000,0.0,,Outro,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
969,rkblknted0i5kulofmrkblkny8kt9gsy,34,30-34,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Educação,de 1001 a 3000,0.0,,Técnico,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 6 a 10 anos,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
970,rk9elyuq4grc2c1srcrk9elwwj785asq,27,25-29,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
971,rjqhwi3nsqv92va5gva9arjqhwitytqu,34,30-34,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Área da Saúde,de 501 a 1000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Mais de 10 anos,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,1
972,qel5nd8e9oii4s3qcs2o2yqqel5nd8e9,51,50-54,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,Sudeste,1,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Acima de 3000,0.0,,Desenvolvedor ou Engenheiro de Software,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Mais de 10 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",1
973,wjkwtgqtll4krrt5qzmwjkwtglgm03og,22,22-24,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
974,rixw3dj5ov7qom0rdyh2d1rixw5ada82,28,25-29,Masculino,Goiás (GO),GO,Centro-oeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0.0,,Engenheiro de Machine Learning/ML Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,de 4 a 5 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
975,cmk36wwu3om0uq4k7ao6cmkzkeqayusb,20,17-21,Masculino,Ceará (CE),CE,Nordeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 4 a 5 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
976,w1qgvx3ztmt3bt9ja7ie4w1qgvxqw177,35,35-39,Masculino,Rio Grande do Norte (RN),RN,Nordeste,Nordeste,1,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Setor Público,Acima de 3000,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,de 4 a 5 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
977,56zl5qrfj9srfw3w9r56zl517drcpx58,50,50-54,Masculino,Goiás (GO),GO,Centro-oeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outro,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Mais de 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
978,rhlesioxn9nenvicmrhl2aemth7ha7zv,28,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
979,rhkg8azhk4h99ubpp4cn2rhkg8a5k7ha,24,22-24,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),consultoria,de 51 a 100,0.0,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
980,rhixqltf4gqwtl7ab4wrhic5q7z7oscu,28,25-29,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Outras Engenharias,Empregado (CLT),Outro,Acima de 3000,0.0,,Outras Engenharias (não inclui dev),Júnior,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
981,tsbqg6e32s382f45ts52ltgdlk2riupv,41,40-44,Masculino,Distrito Federal (DF),DF,Centro-oeste,Nordeste,1,Mestrado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Área da Saúde,Acima de 3000,0.0,,Estatístico,Sênior,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
982,rgrdy8xpuerpsige4p0trgrdy8wgp94x,33,30-34,Masculino,Goiás (GO),GO,Centro-oeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,de 6 a 10 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
983,rfzxgaqgje0nyh6zonib9qtrfzxgaq9l,24,22-24,Feminino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Finanças ou Bancos,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
984,rf5of32hgnkm9afjac7prf5of3v5jmle,31,30-34,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,de 501 a 1000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,de 6 a 10 anos,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",0
985,re3u7sochu4pqre3ugwyjypdkfpg59qq,22,22-24,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Desenvolvedor ou Engenheiro de Software,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,de 4 a 5 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
